year,state,board,social_category,stream,gender,students_passed
2024,Karnataka,"Karnataka School Examination And Assessment
Board",Scheduled Caste,Arts,Girls,18277
2024,Karnataka,"Karnataka School Examination And Assessment
Board",Scheduled Caste,Arts,Total,33492
2024,Karnataka,"Karnataka School Examination And Assessment
Board",Scheduled Caste,Commerce,Boys,11534
2024,Karnataka,"Karnataka School Examination And Assessment
Board",Scheduled Caste,Commerce,Girls,15553
2024,Karnataka,"Karnataka School Examination And Assessment
Board",Scheduled Caste,Commerce,Total,27087
2024,Karnataka,"Karnataka School Examination And Assessment
Board",Scheduled Caste,Science,Boys,14807
2024,Karnataka,"Karnataka School Examination And Assessment
Board",Scheduled Caste,Science,Girls,20263
2024,Karnataka,"Karnataka School Examination And Assessment
Board",Scheduled Caste,Science,Total,35070
2024,Kerala,Kerala Higher Secondary Board,Scheduled Caste,All Streams,Boys,9139
2024,Kerala,Kerala Higher Secondary Board,Scheduled Caste,All Streams,Girls,13517
2024,Kerala,Kerala Higher Secondary Board,Scheduled Caste,All Streams,Total,22656
2024,Kerala,Kerala Higher Secondary Board,Scheduled Caste,Arts,Boys,2185
2024,Kerala,Kerala Higher Secondary Board,Scheduled Caste,Arts,Girls,3522
2024,Kerala,Kerala Higher Secondary Board,Scheduled Caste,Arts,Total,5707
2024,Kerala,Kerala Higher Secondary Board,Scheduled Caste,Commerce,Boys,3426
2024,Kerala,Kerala Higher Secondary Board,Scheduled Caste,Commerce,Girls,3306
2024,Kerala,Kerala Higher Secondary Board,Scheduled Caste,Commerce,Total,6732
2024,Kerala,Kerala Higher Secondary Board,Scheduled Caste,Science,Boys,3528
2024,Kerala,Kerala Higher Secondary Board,Scheduled Caste,Science,Girls,6689
2024,Kerala,Kerala Higher Secondary Board,Scheduled Caste,Science,Total,10217
2024,Kerala,"State Board of Vocational Higher Secondary,
Kerala",Scheduled Caste,All Streams,Boys,891
2024,Kerala,"State Board of Vocational Higher Secondary,
Kerala",Scheduled Caste,All Streams,Girls,815
2024,Kerala,"State Board of Vocational Higher Secondary,
Kerala",Scheduled Caste,All Streams,Total,1706
2024,Kerala,"State Board of Vocational Higher Secondary,
Kerala",Scheduled Caste,Vocational,Boys,891
2024,Kerala,"State Board of Vocational Higher Secondary,
Kerala",Scheduled Caste,Vocational,Girls,815
2024,Kerala,"State Board of Vocational Higher Secondary,
Kerala",Scheduled Caste,Vocational,Total,1706
2024,"Madhya
Pradesh","Board of Secondary Education Madhya
Pradesh, Bhopal",Scheduled Caste,All Streams,Boys,36212
2024,"Madhya
Pradesh","Board of Secondary Education Madhya
Pradesh, Bhopal",Scheduled Caste,All Streams,Girls,37863
2024,"Madhya
Pradesh","Board of Secondary Education Madhya
Pradesh, Bhopal",Scheduled Caste,All Streams,Total,74075
2024,"Madhya
Pradesh","Board of Secondary Education Madhya
Pradesh, Bhopal",Scheduled Caste,Arts,Boys,12278
2024,"Madhya
Pradesh","Board of Secondary Education Madhya
Pradesh, Bhopal",Scheduled Caste,Arts,Girls,15186
2024,"Madhya
Pradesh","Board of Secondary Education Madhya
Pradesh, Bhopal",Scheduled Caste,Arts,Total,27464
2024,"Madhya
Pradesh","Board of Secondary Education Madhya
Pradesh, Bhopal",Scheduled Caste,Commerce,Boys,5111
2024,"Madhya
Pradesh","Board of Secondary Education Madhya
Pradesh, Bhopal",Scheduled Caste,Commerce,Girls,4373
2024,"Madhya
Pradesh","Board of Secondary Education Madhya
Pradesh, Bhopal",Scheduled Caste,Commerce,Total,9484
2024,"Madhya
Pradesh","Board of Secondary Education Madhya
Pradesh, Bhopal",Scheduled Caste,Science,Boys,16027
2024,"Madhya
Pradesh","Board of Secondary Education Madhya
Pradesh, Bhopal",Scheduled Caste,Science,Girls,16585
2024,"Madhya
Pradesh","Board of Secondary Education Madhya
Pradesh, Bhopal",Scheduled Caste,Science,Total,32612
2024,"Madhya
Pradesh","Board of Secondary Education Madhya
Pradesh, Bhopal",Scheduled Caste,Vocational,Boys,2796
2024,"Madhya
Pradesh","Board of Secondary Education Madhya
Pradesh, Bhopal",Scheduled Caste,Vocational,Girls,1719
2024,"Madhya
Pradesh","Board of Secondary Education Madhya
Pradesh, Bhopal",Scheduled Caste,Vocational,Total,4515
2024,"Madhya
Pradesh","Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",Scheduled Caste,All Streams,Boys,265
2024,"Madhya
Pradesh","Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",Scheduled Caste,All Streams,Girls,175
2024,"Madhya
Pradesh","Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",Scheduled Caste,All Streams,Total,440
2024,"Madhya
Pradesh","Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",Scheduled Caste,Arts,Boys,22
2024,"Madhya
Pradesh","Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",Scheduled Caste,Arts,Girls,21
2024,"Madhya
Pradesh","Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",Scheduled Caste,Arts,Total,43
2024,"Madhya
Pradesh","Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",Scheduled Caste,Commerce,Boys,4
2024,"Madhya
Pradesh","Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",Scheduled Caste,Commerce,Girls,0
2024,"Madhya
Pradesh","Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",Scheduled Caste,Commerce,Total,4
2024,"Madhya
Pradesh","Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",Scheduled Caste,Science,Boys,239
2024,"Madhya
Pradesh","Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",Scheduled Caste,Science,Girls,154
2024,"Madhya
Pradesh","Maharshi Patanjali Sanskrit
Sansthan,Bhopal(Madhya Pradesh)",Scheduled Caste,Science,Total,393
2024,"Madhya
Pradesh","Maharshi Sandipani Rashtriya veda Sanskrit
Shiksha Board, Ujjain",Scheduled Caste,All Streams,Boys,0
2024,"Madhya
Pradesh","Maharshi Sandipani Rashtriya veda Sanskrit
Shiksha Board, Ujjain",Scheduled Caste,All Streams,Girls,0
2024,"Madhya
Pradesh","Maharshi Sandipani Rashtriya veda Sanskrit
Shiksha Board, Ujjain",Scheduled Caste,All Streams,Total,0
2024,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",Scheduled Caste,All Streams,Boys,92431
2024,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",Scheduled Caste,All Streams,Girls,88964
2024,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",Scheduled Caste,All Streams,Total,181395
2024,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",Scheduled Caste,Arts,Boys,29813
2024,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",Scheduled Caste,Arts,Girls,28700
2024,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",Scheduled Caste,Arts,Total,58513
2024,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",Scheduled Caste,Commerce,Boys,15454
2024,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",Scheduled Caste,Commerce,Girls,15919
2024,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",Scheduled Caste,Commerce,Total,31373
2024,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",Scheduled Caste,Science,Boys,42242
2024,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",Scheduled Caste,Science,Girls,42254
2024,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",Scheduled Caste,Science,Total,84496
2024,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",Scheduled Caste,Vocational,Boys,4922
2024,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",Scheduled Caste,Vocational,Girls,2091
2024,Maharashtra,"Maharashtra State Board of Secondary &
Higher Secondary Education",Scheduled Caste,Vocational,Total,7013
2024,Manipur,"Council of Higher Secondary Education,
Manipur",Scheduled Caste,All Streams,Boys,811
2024,Manipur,"Council of Higher Secondary Education,
Manipur",Scheduled Caste,All Streams,Girls,821
2024,Manipur,"Council of Higher Secondary Education,
Manipur",Scheduled Caste,All Streams,Total,1632
2024,Manipur,"Council of Higher Secondary Education,
Manipur",Scheduled Caste,Arts,Boys,131
2024,Manipur,"Council of Higher Secondary Education,
Manipur",Scheduled Caste,Arts,Girls,123
2024,Manipur,"Council of Higher Secondary Education,
Manipur",Scheduled Caste,Arts,Total,254
2024,Manipur,"Council of Higher Secondary Education,
Manipur",Scheduled Caste,Commerce,Boys,8
2024,Manipur,"Council of Higher Secondary Education,
Manipur",Scheduled Caste,Commerce,Girls,15
2024,Manipur,"Council of Higher Secondary Education,
Manipur",Scheduled Caste,Commerce,Total,23
2024,Manipur,"Council of Higher Secondary Education,
Manipur",Scheduled Caste,Science,Boys,672
2024,Manipur,"Council of Higher Secondary Education,
Manipur",Scheduled Caste,Science,Girls,683
2024,Manipur,"Council of Higher Secondary Education,
Manipur",Scheduled Caste,Science,Total,1355
2024,Meghalaya,Meghalaya Board of School Education,Scheduled Caste,All Streams,Boys,53
2024,Meghalaya,Meghalaya Board of School Education,Scheduled Caste,All Streams,Girls,60
2024,Meghalaya,Meghalaya Board of School Education,Scheduled Caste,All Streams,Total,113
2024,Meghalaya,Meghalaya Board of School Education,Scheduled Caste,Arts,Boys,53
2024,Meghalaya,Meghalaya Board of School Education,Scheduled Caste,Arts,Girls,60
2024,Meghalaya,Meghalaya Board of School Education,Scheduled Caste,Arts,Total,113
2024,Mizoram,Mizoram Board of School Education,Scheduled Caste,All Streams,Boys,7
2024,Mizoram,Mizoram Board of School Education,Scheduled Caste,All Streams,Girls,9
2024,Mizoram,Mizoram Board of School Education,Scheduled Caste,All Streams,Total,16
2024,Mizoram,Mizoram Board of School Education,Scheduled Caste,Arts,Boys,5
2024,Mizoram,Mizoram Board of School Education,Scheduled Caste,Arts,Girls,6
2024,Mizoram,Mizoram Board of School Education,Scheduled Caste,Arts,Total,11
2024,Mizoram,Mizoram Board of School Education,Scheduled Caste,Commerce,Boys,0
2024,Mizoram,Mizoram Board of School Education,Scheduled Caste,Commerce,Girls,2
2024,Mizoram,Mizoram Board of School Education,Scheduled Caste,Commerce,Total,2
2024,Mizoram,Mizoram Board of School Education,Scheduled Caste,Science,Boys,2
2024,Mizoram,Mizoram Board of School Education,Scheduled Caste,Science,Girls,1
2024,Mizoram,Mizoram Board of School Education,Scheduled Caste,Science,Total,3
2024,Nagaland,Nagaland Board of School Education,Scheduled Caste,All Streams,Boys,75
2024,Nagaland,Nagaland Board of School Education,Scheduled Caste,All Streams,Girls,96
2024,Nagaland,Nagaland Board of School Education,Scheduled Caste,All Streams,Total,171
2024,Nagaland,Nagaland Board of School Education,Scheduled Caste,Arts,Boys,43
2024,Nagaland,Nagaland Board of School Education,Scheduled Caste,Arts,Girls,61
2024,Nagaland,Nagaland Board of School Education,Scheduled Caste,Arts,Total,104
2024,Nagaland,Nagaland Board of School Education,Scheduled Caste,Commerce,Boys,21
2024,Nagaland,Nagaland Board of School Education,Scheduled Caste,Commerce,Girls,21
2024,Nagaland,Nagaland Board of School Education,Scheduled Caste,Commerce,Total,42
2024,Nagaland,Nagaland Board of School Education,Scheduled Caste,Science,Boys,11
2024,Nagaland,Nagaland Board of School Education,Scheduled Caste,Science,Girls,14
2024,Nagaland,Nagaland Board of School Education,Scheduled Caste,Science,Total,25
2024,New Delhi,Rashtriya Sanskrit Sansthan New delhi,Scheduled Caste,All Streams,Boys,22
2024,New Delhi,Rashtriya Sanskrit Sansthan New delhi,Scheduled Caste,All Streams,Girls,33
2024,New Delhi,Rashtriya Sanskrit Sansthan New delhi,Scheduled Caste,All Streams,Total,55
2024,New Delhi,Rashtriya Sanskrit Sansthan New delhi,Scheduled Caste,Arts,Boys,22
2024,New Delhi,Rashtriya Sanskrit Sansthan New delhi,Scheduled Caste,Arts,Girls,33
2024,New Delhi,Rashtriya Sanskrit Sansthan New delhi,Scheduled Caste,Arts,Total,55
2024,New Delhi,Delhi Board of School Education (DBSE),Scheduled Caste,All Streams,Boys,83
2024,New Delhi,Delhi Board of School Education (DBSE),Scheduled Caste,All Streams,Girls,51
2024,New Delhi,Delhi Board of School Education (DBSE),Scheduled Caste,All Streams,Total,134
2024,New Delhi,Delhi Board of School Education (DBSE),Scheduled Caste,Science,Boys,83
2024,New Delhi,Delhi Board of School Education (DBSE),Scheduled Caste,Science,Girls,51
2024,New Delhi,Delhi Board of School Education (DBSE),Scheduled Caste,Science,Total,134
2024,Odisha,"Council of Higher Secondary Education, Odisha",Scheduled Caste,All Streams,Boys,22287
2024,Odisha,"Council of Higher Secondary Education, Odisha",Scheduled Caste,All Streams,Girls,29103
2024,Odisha,"Council of Higher Secondary Education, Odisha",Scheduled Caste,All Streams,Total,51390
2024,Odisha,"Council of Higher Secondary Education, Odisha",Scheduled Caste,Arts,Boys,13890
2024,Odisha,"Council of Higher Secondary Education, Odisha",Scheduled Caste,Arts,Girls,21478
2024,Odisha,"Council of Higher Secondary Education, Odisha",Scheduled Caste,Arts,Total,35368
2024,Odisha,"Council of Higher Secondary Education, Odisha",Scheduled Caste,Commerce,Boys,1522
2024,Odisha,"Council of Higher Secondary Education, Odisha",Scheduled Caste,Commerce,Girls,939
2024,Odisha,"Council of Higher Secondary Education, Odisha",Scheduled Caste,Commerce,Total,2461
2024,Odisha,"Council of Higher Secondary Education, Odisha",Scheduled Caste,Science,Boys,6579
2024,Odisha,"Council of Higher Secondary Education, Odisha",Scheduled Caste,Science,Girls,6354
2024,Odisha,"Council of Higher Secondary Education, Odisha",Scheduled Caste,Science,Total,12933
2024,Odisha,"Council of Higher Secondary Education, Odisha",Scheduled Caste,Vocational,Boys,296
2024,Odisha,"Council of Higher Secondary Education, Odisha",Scheduled Caste,Vocational,Girls,332
2024,Odisha,"Council of Higher Secondary Education, Odisha",Scheduled Caste,Vocational,Total,628
2024,Punjab,Punjab School Education Board,Scheduled Caste,All Streams,Boys,55947
2024,Punjab,Punjab School Education Board,Scheduled Caste,All Streams,Girls,57161
2024,Punjab,Punjab School Education Board,Scheduled Caste,All Streams,Total,113108
2024,Punjab,Punjab School Education Board,Scheduled Caste,Arts,Boys,41485
2024,Punjab,Punjab School Education Board,Scheduled Caste,Arts,Girls,40786
2024,Punjab,Punjab School Education Board,Scheduled Caste,Arts,Total,82271
2024,Punjab,Punjab School Education Board,Scheduled Caste,Commerce,Boys,4586
2024,Punjab,Punjab School Education Board,Scheduled Caste,Commerce,Girls,5739
2024,Punjab,Punjab School Education Board,Scheduled Caste,Commerce,Total,10325
2024,Punjab,Punjab School Education Board,Scheduled Caste,Science,Boys,6495
2024,Punjab,Punjab School Education Board,Scheduled Caste,Science,Girls,8658
2024,Punjab,Punjab School Education Board,Scheduled Caste,Science,Total,15153
2024,Punjab,Punjab School Education Board,Scheduled Caste,Vocational,Boys,3381
2024,Punjab,Punjab School Education Board,Scheduled Caste,Vocational,Girls,1978
2024,Punjab,Punjab School Education Board,Scheduled Caste,Vocational,Total,5359
2024,Rajasthan,"Board of Secondary Education, Rajasthan",Scheduled Caste,All Streams,Boys,82193
2024,Rajasthan,"Board of Secondary Education, Rajasthan",Scheduled Caste,All Streams,Girls,74414
2024,Rajasthan,"Board of Secondary Education, Rajasthan",Scheduled Caste,All Streams,Total,156607
2024,Rajasthan,"Board of Secondary Education, Rajasthan",Scheduled Caste,Arts,Boys,57061
2024,Rajasthan,"Board of Secondary Education, Rajasthan",Scheduled Caste,Arts,Girls,60280
2024,Rajasthan,"Board of Secondary Education, Rajasthan",Scheduled Caste,Arts,Total,117341
2024,Rajasthan,"Board of Secondary Education, Rajasthan",Scheduled Caste,Commerce,Boys,1575
2024,Rajasthan,"Board of Secondary Education, Rajasthan",Scheduled Caste,Commerce,Girls,857
2024,Rajasthan,"Board of Secondary Education, Rajasthan",Scheduled Caste,Commerce,Total,2432
2024,Rajasthan,"Board of Secondary Education, Rajasthan",Scheduled Caste,Science,Boys,23557
2024,Rajasthan,"Board of Secondary Education, Rajasthan",Scheduled Caste,Science,Girls,13277
2024,Rajasthan,"Board of Secondary Education, Rajasthan",Scheduled Caste,Science,Total,36834
2024,Rajasthan,"Banasthali Vidyapith , Rajasthan#",Scheduled Caste,All Streams,Boys,1
2024,Rajasthan,"Banasthali Vidyapith , Rajasthan#",Scheduled Caste,All Streams,Girls,17
2024,Rajasthan,"Banasthali Vidyapith , Rajasthan#",Scheduled Caste,All Streams,Total,18
2024,Rajasthan,"Banasthali Vidyapith , Rajasthan#",Scheduled Caste,Arts,Boys,1
2024,Rajasthan,"Banasthali Vidyapith , Rajasthan#",Scheduled Caste,Arts,Girls,8
2024,Rajasthan,"Banasthali Vidyapith , Rajasthan#",Scheduled Caste,Arts,Total,9
2024,Rajasthan,"Banasthali Vidyapith , Rajasthan#",Scheduled Caste,Science,Boys,0
2024,Rajasthan,"Banasthali Vidyapith , Rajasthan#",Scheduled Caste,Science,Girls,9
